# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    2.743468468    3.206105220    3.205921735    1.995618434
    2.753477477    2.891451918    2.891283205    1.890028260
    2.763486486    2.628789885    2.628633687    1.816135708
    2.773495495    2.423729074    2.423581982    1.765474416
    2.783504505    2.267099393    2.266957756    1.715426775
    2.793513514    2.147913771    2.147773997    1.648007430
    2.803522523    2.061718000    2.061576655    1.563648354
    2.813531532    2.009039754    2.008893947    1.474443385
    2.823540541    1.989376428    1.989223841    1.387694614
    2.833549550    1.999639117    1.999476672    1.300768058
    2.843558559    2.037309125    2.037130759    1.208800968
    2.853567568    2.103122897    2.102918686    1.112911532
    2.863576577    2.201816421    2.201574951    1.020848213
    2.873585586    2.340557303    2.340271584    0.941863270
    2.883594595    2.521314543    2.520990443    0.882039447
    2.893603604    2.728507896    2.728171633    0.843275262
    2.903612613    2.923017424    2.922711531    0.824383272
    2.913621622    3.056391131    3.056149025    0.822308313
    2.923630631    3.102006677    3.101825056    0.833272492
    2.933639640    3.071835507    3.071682813    0.853966252
    2.943648649    2.999494394    2.999352533    0.881440861
    2.953657658    2.907929510    2.907828806    0.910466247
    2.963666667    2.789645761    2.789658022    0.931191169
    2.973675676    2.619082098    2.619261455    0.932954059
    2.983684685    2.388127945    2.388453137    0.913435224
    2.993693694    2.122246373    2.122637660    0.881988108
    3.003702703    1.860012562    1.860393291    0.852568440
    3.013711712    1.628587869    1.628916545    0.835966938
    3.023720721    1.438070374    1.438335834    0.837992750
    3.033729730    1.287387151    1.287593970    0.861101082
    3.043738739    1.170823106    1.170981407    0.905794436
    3.053747748    1.082002158    1.082122680    0.970385927
    3.063756757    1.015693333    1.015785487    1.049238409
    3.073765766    0.968073693    0.968145053    1.131402115
    3.083774775    0.936464212    0.936520526    1.203995127
    3.093783784    0.919534775    0.919580017    1.261915184
    3.103792793    0.917642606    0.917679214    1.314682349
    3.113801802    0.932487131    0.932516494    1.381062103
    3.123810811    0.966331298    0.966354085    1.478321661
    3.133819820    1.021284082    1.021300161    1.616171927
    3.143828829    1.098379284    1.098387417    1.795165308
    3.153837838    1.195960534    1.195958264    2.006741460
    3.163846847    1.307321390    1.307305455    2.235224680
    3.173855856    1.418635918    1.418603392    2.460454050
    3.183864865    1.510743765    1.510694857    2.658979600
    3.193873874    1.567692222    1.567634626    2.807810551
    3.203882883    1.584513768    1.584463061    2.888431489
    3.213891892    1.565732746    1.565703418    2.887316656
    3.223900901    1.522668610    1.522662389    2.807418555
