# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    4.244819820    0.904459167    0.903225719    1.145436434
    4.254828829    0.876694328    0.876052575    1.164398437
    4.264837838    0.860489206    0.860361572    1.174099450
    4.274846847    0.845534344    0.845814597    1.170952435
    4.284855856    0.822501260    0.823356768    1.159759459
    4.294864865    0.789979928    0.791822953    1.147148103
    4.304873874    0.754302458    0.757626654    1.132775255
    4.314882883    0.723326699    0.728662527    1.108587315
    4.324891892    0.701801046    0.709618354    1.067928205
    4.334900901    0.691963924    0.702371688    1.014390801
    4.344909910    0.695861676    0.708342631    0.958787882
    4.354918919    0.715275859    0.728590705    0.909428269
    4.364927928    0.749728187    0.761869475    0.868092943
    4.374936937    0.795080153    0.803607468    0.832747830
    4.384945946    0.843704236    0.846847090    0.800444370
    4.394954955    0.885657362    0.883425212    0.767828217
    4.404963964    0.910141265    0.904467483    0.731795021
    4.414972973    0.908132916    0.902115136    0.691657190
    4.424981982    0.876790338    0.873191306    0.650442548
    4.434990991    0.822662339    0.822497787    0.613346059
    4.445000000    0.759269329    0.761871433    0.585185390
    4.455009009    0.700044679    0.704274794    0.569073709
    4.465018018    0.653585200    0.658721609    0.566408089
    4.475027027    0.623633811    0.629344827    0.577113825
    4.485036036    0.610295987    0.616081865    0.599227200
    4.495045045    0.610303877    0.615014895    0.628042468
    4.505054054    0.617147238    0.619124191    0.656461940
    4.515063063    0.622794435    0.620882114    0.678310981
    4.525072072    0.621094189    0.615649690    0.692911758
    4.535081081    0.609922357    0.602541063    0.705290168
